Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Previous Purchases,Payment Method,Sale Applied
20,Male,Shirt,Clothing,32.38721648072156,Connecticut,L,Maroon,Summer,2.8,No,Next Day Air,2,Credit Card,Yes
29,Male,Boots,Footwear,33.7257100619004,Tennessee,L,Brown,Winter,4.8,No,Store Pickup,44,Venmo,Yes
41,Male,Hoodie,Clothing,67.775478773026,Delaware,L,Brown,Winter,4.6,No,2-Day Shipping,1,Credit Card,Yes
52,Male,Sweater,Clothing,73.92184717070421,Vermont,S,Blue,Winter,2.5,No,Next Day Air,1,Venmo,Yes
32,Male,Shirt,Clothing,64.28940114820466,Louisiana,M,Lavender,Spring,2.7,No,Next Day Air,27,Bank Transfer,Yes
20,Male,Blouse,Clothing,55.72186350420875,North Dakota,M,Peach,Fall,4.0,No,Standard,14,Debit Card,Yes
47,Male,T-shirt,Clothing,104.82620241188538,Oregon,S,Gray,Spring,2.7,No,Standard,41,Cash,Yes
23,Male,Jacket,Outerwear,100.18276241814354,Idaho,XL,Charcoal,Winter,2.9,No,Next Day Air,25,Debit Card,Yes
43,Male,Jewelry,Accessories,31.15374470654842,Vermont,M,Lavender,Spring,3.0,No,Standard,47,PayPal,Yes
67,Male,Hoodie,Clothing,91.67183100610396,West Virginia,M,Green,Fall,3.3,No,Standard,20,Cash,Yes
70,Male,Jewelry,Accessories,81.26195399958367,Kentucky,S,Gray,Spring,4.3,No,Store Pickup,42,PayPal,Yes
35,Male,Sandals,Footwear,82.83433827279809,Wisconsin,M,Orange,Winter,4.4,No,Express,16,Bank Transfer,Yes
41,Male,Jeans,Clothing,75.3865907996339,Mississippi,L,Silver,Spring,4.1,No,Next Day Air,32,Credit Card,Yes
54,Male,Hat,Accessories,80.86635678788744,Missouri,M,Olive,Spring,3.1,No,2-Day Shipping,37,PayPal,Yes
55,Male,Sweater,Clothing,35.84098232980063,Arkansas,S,Turquoise,Fall,4.5,No,Standard,1,PayPal,Yes
51,Male,Boots,Footwear,61.81767071594997,Wyoming,L,Turquoise,Spring,4.8,No,Next Day Air,37,Bank Transfer,Yes
19,Male,Blouse,Clothing,99.67081809564564,Rhode Island,L,Green,Spring,5.0,No,Express,5,Venmo,Yes
28,Male,Shorts,Clothing,94.95060327238912,Utah,M,Violet,Fall,2.8,No,Next Day Air,31,Venmo,Yes
63,Male,Hoodie,Clothing,70.1621735337718,Maryland,L,Charcoal,Fall,3.7,No,Express,18,Debit Card,Yes
30,Male,Pants,Clothing,97.13404633589168,Georgia,L,White,Winter,4.4,No,2-Day Shipping,39,Venmo,Yes
29,Male,Belt,Accessories,65.28021078984101,New Jersey,M,Olive,Spring,4.5,No,Store Pickup,8,Venmo,Yes
24,Male,Shirt,Clothing,41.37534092884444,New Hampshire,L,Violet,Winter,3.0,No,Free Shipping,20,Venmo,Yes
69,Male,Shirt,Clothing,57.27589253793407,Oregon,M,Violet,Winter,3.9,No,2-Day Shipping,23,Debit Card,Yes
65,Male,Dress,Clothing,103.15982653825088,Arkansas,M,Black,Spring,3.9,No,Express,38,PayPal,Yes
64,Male,Gloves,Accessories,76.93266787652253,North Carolina,M,Charcoal,Fall,3.5,No,Next Day Air,45,Bank Transfer,Yes
40,Male,Gloves,Accessories,5.942188140950343,West Virginia,L,Yellow,Winter,4.9,No,Next Day Air,44,Debit Card,Yes
24,Male,Jeans,Clothing,35.77157209061928,Utah,XL,Blue,Winter,3.4,No,Standard,20,PayPal,Yes
66,Male,Belt,Accessories,142.8599903486558,South Dakota,XL,Charcoal,Winter,4.1,No,Standard,34,PayPal,Yes
35,Male,Jacket,Outerwear,23.87858176920213,New Hampshire,M,Red,Fall,2.9,No,Next Day Air,10,PayPal,Yes
67,Male,Skirt,Clothing,51.76981548903284,Maryland,M,Indigo,Spring,3.4,No,Free Shipping,3,PayPal,Yes
69,Male,Sandals,Footwear,69.6365871709513,South Dakota,S,Beige,Spring,3.2,No,2-Day Shipping,23,Debit Card,Yes
26,Male,Belt,Accessories,59.02220693617715,Kentucky,M,Maroon,Summer,3.9,No,Free Shipping,42,Bank Transfer,Yes
23,Male,Sweater,Clothing,92.38152965975536,Florida,XL,Yellow,Fall,4.1,No,Standard,30,Debit Card,Yes
27,Male,Shirt,Clothing,58.194509116226975,Texas,M,Silver,Summer,4.5,No,Standard,21,Cash,Yes
30,Male,Sneakers,Footwear,65.34784628143805,New Mexico,M,Olive,Fall,2.8,No,Standard,50,PayPal,Yes
48,Male,Jeans,Clothing,35.433956123920275,South Dakota,S,Teal,Spring,2.8,No,Express,16,Cash,Yes
44,Male,Sandals,Footwear,71.63819092713902,New Jersey,M,Silver,Summer,4.6,No,Standard,32,Venmo,Yes
29,Male,Pants,Clothing,100.84084699073044,Indiana,S,Indigo,Summer,3.0,No,Free Shipping,14,Bank Transfer,Yes
29,Male,Belt,Accessories,19.500804866091823,Louisiana,L,Teal,Fall,3.6,No,2-Day Shipping,42,Venmo,Yes
67,Male,T-shirt,Clothing,84.88509681014311,West Virginia,M,Charcoal,Spring,4.5,No,Next Day Air,47,Credit Card,Yes
42,Male,Shirt,Clothing,64.73019687140807,Maine,M,Orange,Fall,5.0,No,Express,21,Debit Card,Yes
23,Male,Sneakers,Footwear,7.030640364179256,Idaho,M,Gold,Fall,2.9,No,Next Day Air,37,Credit Card,Yes
34,Male,Blouse,Clothing,32.563623147382565,New York,L,Silver,Summer,3.1,No,Next Day Air,10,Credit Card,Yes
64,Male,Backpack,Accessories,62.81762006711593,Montana,S,Orange,Spring,4.0,No,2-Day Shipping,18,PayPal,Yes
31,Male,Pants,Clothing,77.71791131663156,Mississippi,XL,Peach,Spring,4.5,No,Express,2,PayPal,Yes
54,Male,Sweater,Clothing,42.49396465759906,Alaska,L,Brown,Winter,4.5,No,Next Day Air,40,PayPal,Yes
23,Male,Coat,Outerwear,31.49946082509712,Missouri,L,Black,Summer,3.1,No,Express,43,PayPal,Yes
59,Male,Dress,Clothing,54.35532598400575,Rhode Island,L,Red,Summer,4.4,No,Next Day Air,14,Credit Card,Yes
32,Male,Blouse,Clothing,48.804150980346265,Hawaii,L,Lavender,Summer,4.7,No,Store Pickup,41,Cash,Yes
43,Male,Hoodie,Clothing,70.15620612703725,South Carolina,L,Brown,Winter,3.1,No,Store Pickup,38,Credit Card,Yes
32,Male,Shoes,Footwear,87.20705239686761,Tennessee,M,Maroon,Fall,4.2,No,Express,12,Venmo,Yes
66,Male,T-shirt,Clothing,52.76327535299681,Missouri,M,Violet,Winter,3.0,No,Store Pickup,19,Bank Transfer,Yes
70,Male,Shoes,Footwear,6.697726738492548,Missouri,M,Lavender,Summer,2.6,No,Free Shipping,23,Credit Card,Yes
42,Male,Boots,Footwear,60.89550591290665,Missouri,S,Magenta,Summer,3.4,No,Free Shipping,49,Debit Card,Yes
56,Male,Shorts,Clothing,62.809755956814335,Mississippi,L,Green,Spring,4.2,No,2-Day Shipping,29,Debit Card,Yes
28,Male,Belt,Accessories,28.26057394029108,Arkansas,S,Lavender,Spring,4.6,No,Standard,14,Debit Card,Yes
28,Male,Pants,Clothing,44.13299849794214,Kentucky,M,Green,Spring,2.8,No,Free Shipping,19,Cash,Yes
52,Male,Shorts,Clothing,103.5938550871346,Connecticut,M,Maroon,Spring,2.7,No,Express,19,Credit Card,Yes
65,Male,Sunglasses,Accessories,22.590024438818176,Oklahoma,M,Magenta,Spring,4.0,No,Standard,48,Bank Transfer,Yes
56,Male,Hat,Accessories,40.73003287652404,California,XL,Teal,Fall,3.1,No,Free Shipping,19,Debit Card,Yes
59,Male,T-shirt,Clothing,85.2894882962024,Missouri,L,Orange,Winter,3.7,No,Express,45,Bank Transfer,Yes
23,Male,Pants,Clothing,34.490668672922574,Washington,M,Violet,Winter,4.0,No,Next Day Air,17,Bank Transfer,Yes
58,Male,Shorts,Clothing,43.21329212362491,New York,M,Yellow,Spring,4.6,No,Standard,15,Debit Card,Yes
39,Male,Jewelry,Accessories,74.1182488855677,Indiana,S,Orange,Summer,3.8,No,Free Shipping,11,Credit Card,Yes
28,Male,Backpack,Accessories,48.806105143177845,Oregon,L,Gold,Summer,3.5,No,Express,1,Cash,Yes
40,Male,Shoes,Footwear,61.99857459992409,Texas,M,Indigo,Spring,4.6,No,Free Shipping,17,Cash,Yes
52,Male,Coat,Outerwear,70.61501664687395,Florida,M,Turquoise,Winter,2.8,No,Standard,37,Cash,Yes
37,Male,Sweater,Clothing,121.37523703394632,Rhode Island,M,Orange,Winter,3.7,No,Standard,40,Bank Transfer,Yes
70,Male,Gloves,Accessories,58.73114258139584,Texas,M,Indigo,Fall,3.3,No,Express,50,PayPal,Yes
30,Male,Handbag,Accessories,94.81452273699904,Vermont,M,Charcoal,Fall,2.9,No,Standard,20,PayPal,Yes
38,Male,Socks,Clothing,93.97334914404225,Maryland,M,Lavender,Spring,3.2,No,Standard,8,PayPal,Yes
66,Male,Hoodie,Clothing,53.25828057763921,Alaska,S,Gold,Spring,4.3,No,Store Pickup,16,Bank Transfer,Yes
29,Male,Pants,Clothing,56.7319467291812,Idaho,M,Lavender,Winter,2.7,No,Next Day Air,9,Bank Transfer,Yes
46,Male,Coat,Outerwear,45.95060627023743,West Virginia,S,White,Spring,4.2,No,Store Pickup,12,Venmo,Yes
56,Male,Boots,Footwear,41.23646362917543,Nevada,M,Lavender,Fall,4.8,No,2-Day Shipping,26,Credit Card,Yes
23,Male,Sneakers,Footwear,88.40832444750976,Oregon,M,Charcoal,Spring,4.8,No,Store Pickup,44,Debit Card,Yes
37,Male,Sweater,Clothing,89.2114796209973,Tennessee,L,Silver,Spring,3.4,No,Express,19,Credit Card,Yes
56,Male,Handbag,Accessories,51.06092040306829,Alabama,S,Yellow,Winter,2.6,No,Standard,43,PayPal,Yes
36,Male,Belt,Accessories,64.73876339492699,Indiana,L,Olive,Winter,5.0,No,Next Day Air,5,Bank Transfer,Yes
40,Male,Belt,Accessories,95.81292549572684,Idaho,M,Peach,Fall,4.4,No,Next Day Air,5,Debit Card,Yes
26,Male,Hoodie,Clothing,45.99108270882648,Rhode Island,XL,Yellow,Fall,2.9,No,Standard,31,Bank Transfer,Yes
57,Male,Sunglasses,Accessories,13.30204063100193,Arizona,XL,Yellow,Summer,3.4,No,2-Day Shipping,11,Bank Transfer,Yes
68,Male,Sneakers,Footwear,4.921577301960902,Florida,M,Indigo,Spring,3.4,No,Standard,34,Bank Transfer,Yes
56,Male,T-shirt,Clothing,55.68639822478548,New York,S,Violet,Fall,4.9,No,Next Day Air,14,Cash,Yes
40,Male,Dress,Clothing,-6.337573968308423,Nebraska,M,White,Fall,3.6,No,Standard,42,Venmo,Yes
44,Male,Hoodie,Clothing,86.50469196214632,Mississippi,L,White,Winter,3.0,No,Free Shipping,15,Venmo,Yes
44,Male,Sweater,Clothing,71.59773947881281,Vermont,M,Cyan,Summer,3.9,No,2-Day Shipping,47,Bank Transfer,Yes
19,Male,Belt,Accessories,17.960391248399603,Nebraska,XL,Purple,Spring,3.2,No,Standard,23,Credit Card,Yes
21,Male,Socks,Clothing,46.82925456409576,South Carolina,XL,Black,Spring,3.2,No,Next Day Air,23,Cash,Yes
31,Male,Sunglasses,Accessories,86.18310320605293,Delaware,M,Orange,Fall,4.3,No,Next Day Air,1,Cash,Yes
30,Male,Coat,Outerwear,19.46979198546561,Vermont,L,Maroon,Summer,2.8,No,2-Day Shipping,28,Bank Transfer,Yes
65,Male,Hat,Accessories,37.179154157101806,Indiana,XL,Orange,Spring,4.5,No,Next Day Air,37,Credit Card,Yes
39,Male,Pants,Clothing,72.07511103495034,Oregon,M,Teal,Winter,4.1,No,Next Day Air,4,Cash,Yes
64,Male,Backpack,Accessories,49.83608010805093,Maryland,M,Gray,Spring,3.6,No,2-Day Shipping,21,Bank Transfer,Yes
59,Male,Shorts,Clothing,61.42176862451743,Florida,M,Blue,Summer,3.0,No,2-Day Shipping,50,PayPal,Yes
49,Male,Jacket,Outerwear,64.66719839558311,Indiana,M,Cyan,Spring,4.0,No,Free Shipping,34,Bank Transfer,Yes
24,Male,Backpack,Accessories,65.69380301654009,Texas,S,Red,Summer,3.5,No,Next Day Air,20,Cash,Yes
19,Male,Scarf,Accessories,33.58582999202177,Nebraska,XL,Pink,Spring,2.5,No,Store Pickup,25,Venmo,Yes
27,Male,Hoodie,Clothing,70.39160736828306,North Carolina,S,Cyan,Winter,4.3,No,Store Pickup,26,Bank Transfer,Yes
56,Male,Skirt,Clothing,23.53862118236889,Alabama,L,Black,Fall,2.8,No,Express,4,Bank Transfer,Yes
49,Male,Dress,Clothing,55.93143003328983,Alabama,M,Beige,Fall,3.7,No,Next Day Air,39,Debit Card,Yes
41,Male,Coat,Outerwear,42.8294085394606,Colorado,M,Gray,Fall,4.3,No,Express,29,Cash,Yes
36,Male,Blouse,Clothing,89.45390920980137,Wisconsin,L,Red,Summer,4.0,No,Express,47,PayPal,Yes
68,Male,Hat,Accessories,56.33464081853608,Delaware,L,Yellow,Fall,4.7,No,Express,5,Cash,Yes
28,Male,Handbag,Accessories,60.1343549761698,Indiana,M,Magenta,Winter,4.5,No,Store Pickup,18,Bank Transfer,Yes
45,Male,Belt,Accessories,22.303945719461986,Iowa,M,Magenta,Fall,3.1,No,Free Shipping,10,Credit Card,Yes
60,Male,Belt,Accessories,59.54107880153154,Iowa,S,Black,Fall,3.8,No,Express,25,Cash,Yes
21,Male,Shirt,Clothing,70.23416960284686,Wisconsin,L,Orange,Summer,4.9,No,Express,2,Cash,Yes
32,Male,Shoes,Footwear,47.56197714137287,Iowa,M,Green,Winter,3.2,No,Standard,48,Venmo,Yes
27,Male,Scarf,Accessories,34.72877204246518,Montana,L,Peach,Summer,2.9,No,2-Day Shipping,41,Bank Transfer,Yes
40,Male,Pants,Clothing,93.42340654987215,Mississippi,M,Charcoal,Spring,2.8,No,Store Pickup,42,Credit Card,Yes
64,Male,Blouse,Clothing,56.81352645696268,Michigan,M,Gray,Fall,4.0,No,2-Day Shipping,44,PayPal,Yes
18,Male,Gloves,Accessories,26.61854522680167,Virginia,L,Turquoise,Winter,2.6,No,Store Pickup,6,Cash,Yes
22,Male,Handbag,Accessories,117.79809374792153,New York,M,Red,Fall,2.7,No,Free Shipping,5,Bank Transfer,Yes
42,Male,Sneakers,Footwear,18.88768920526272,Maine,L,Brown,Spring,4.1,No,2-Day Shipping,8,Credit Card,Yes
57,Male,Sandals,Footwear,101.52019427093872,New Jersey,L,Pink,Spring,5.0,No,Free Shipping,24,PayPal,Yes
33,Male,Sunglasses,Accessories,67.55851742678539,Maryland,L,Olive,Spring,3.0,No,Next Day Air,42,Venmo,Yes
37,Male,Jacket,Outerwear,39.24177183708595,Kentucky,XL,Lavender,Fall,3.6,No,Free Shipping,24,Venmo,Yes
21,Male,T-shirt,Clothing,107.14616426531006,Minnesota,L,Purple,Fall,2.8,No,2-Day Shipping,38,Venmo,Yes
51,Male,Sneakers,Footwear,22.88570153993323,Massachusetts,S,Beige,Winter,4.6,No,Standard,41,Cash,Yes
30,Male,Shoes,Footwear,100.84190744018612,Illinois,L,Green,Winter,2.9,No,Standard,48,Venmo,Yes
68,Male,Jacket,Outerwear,60.98585160812984,Michigan,L,Brown,Winter,4.8,No,Express,16,Bank Transfer,Yes
36,Male,Scarf,Accessories,84.03482578797596,Wisconsin,M,Beige,Spring,3.3,No,Express,4,Venmo,Yes
46,Male,Sneakers,Footwear,127.23022393453704,Alaska,M,Beige,Fall,4.6,No,Standard,8,Bank Transfer,Yes
41,Male,Jewelry,Accessories,64.64008298131533,Mississippi,M,Indigo,Fall,2.6,No,Store Pickup,1,Bank Transfer,Yes
68,Male,Jacket,Outerwear,40.93164259307633,Oregon,M,Silver,Fall,4.0,No,Next Day Air,4,Debit Card,Yes
21,Male,Blouse,Clothing,94.19944285878232,Maryland,M,Gold,Winter,3.8,No,Standard,20,Credit Card,Yes
62,Male,Dress,Clothing,9.445692604957877,Arkansas,M,Lavender,Spring,3.9,No,Express,40,Cash,Yes
59,Male,Scarf,Accessories,112.26774495053246,Illinois,L,Orange,Fall,2.6,No,Store Pickup,8,Debit Card,Yes
25,Male,Hat,Accessories,40.73070662165475,Arkansas,M,Maroon,Summer,4.3,No,Standard,42,Debit Card,Yes
53,Male,Blouse,Clothing,21.693568973757827,Mississippi,S,White,Winter,3.6,No,Express,38,Credit Card,Yes
31,Male,Gloves,Accessories,49.69360611729817,Arkansas,M,Yellow,Spring,4.2,No,Express,34,Venmo,Yes
46,Male,Gloves,Accessories,31.05747420940607,Idaho,L,Yellow,Spring,3.9,No,Express,14,PayPal,Yes
26,Male,Coat,Outerwear,23.56771922978697,Iowa,L,Magenta,Fall,4.7,No,Next Day Air,39,Cash,Yes
47,Male,Scarf,Accessories,56.00827815888851,West Virginia,L,Turquoise,Spring,2.8,No,Next Day Air,40,PayPal,Yes
37,Male,Pants,Clothing,16.862114420572084,Wisconsin,XL,Lavender,Winter,3.0,No,Next Day Air,49,Debit Card,Yes
55,Male,Sunglasses,Accessories,46.0617803463612,Massachusetts,S,Magenta,Summer,4.7,No,Store Pickup,33,PayPal,Yes
30,Male,Dress,Clothing,55.73305505054572,Texas,M,Cyan,Summer,2.5,No,Free Shipping,25,Credit Card,Yes
19,Male,Hat,Accessories,104.71408309325994,Nebraska,M,Olive,Winter,3.1,No,Store Pickup,48,Venmo,Yes
36,Male,Backpack,Accessories,37.379066213301336,Nevada,M,Red,Fall,3.6,No,Next Day Air,22,Credit Card,Yes
23,Male,Sandals,Footwear,78.92095371611633,Indiana,M,Blue,Fall,3.5,No,2-Day Shipping,1,PayPal,Yes
62,Male,Sunglasses,Accessories,5.864098228610786,North Dakota,L,White,Summer,3.1,No,Express,47,PayPal,Yes
26,Male,Backpack,Accessories,-8.436213334836875,Georgia,M,Peach,Spring,3.6,No,Store Pickup,20,Credit Card,Yes
36,Male,Jewelry,Accessories,58.02667303910974,New Mexico,M,Charcoal,Winter,3.5,No,Next Day Air,10,Debit Card,Yes
33,Male,Socks,Clothing,93.54640322315728,New Hampshire,M,Peach,Winter,2.7,No,Store Pickup,39,Credit Card,Yes
32,Male,Shirt,Clothing,40.983339670899056,Washington,L,Turquoise,Spring,3.6,No,Express,15,Debit Card,Yes
56,Male,Handbag,Accessories,87.56388283698115,Nevada,XL,Charcoal,Spring,4.5,No,Express,11,Credit Card,Yes
58,Male,Blouse,Clothing,69.1246001880132,Maine,M,Yellow,Winter,4.1,No,Free Shipping,38,Venmo,Yes
34,Male,Backpack,Accessories,59.11775544163216,Idaho,M,Blue,Spring,4.2,No,Standard,41,Cash,Yes
61,Male,Hat,Accessories,136.30004689802166,Tennessee,M,Purple,Summer,4.0,No,Store Pickup,18,Debit Card,Yes
48,Male,Skirt,Clothing,11.12963539239714,Louisiana,L,Green,Summer,2.8,No,Store Pickup,13,Venmo,Yes
25,Male,Shorts,Clothing,118.55680256162476,Michigan,M,Charcoal,Summer,2.6,No,2-Day Shipping,43,Venmo,Yes
51,Male,Blouse,Clothing,80.14026249794169,New Hampshire,S,Indigo,Fall,2.7,No,Store Pickup,12,Bank Transfer,Yes
29,Male,Socks,Clothing,56.37184557726514,Minnesota,M,Black,Summer,4.5,No,Store Pickup,3,Credit Card,Yes
54,Male,Belt,Accessories,120.56936852825064,Illinois,M,Blue,Winter,3.7,No,Free Shipping,12,Credit Card,Yes
48,Male,Boots,Footwear,66.15671512579247,Idaho,L,Silver,Summer,3.4,No,Free Shipping,46,Cash,Yes
62,Male,Shorts,Clothing,35.76592158099266,Montana,S,Brown,Spring,4.6,No,Standard,21,Debit Card,Yes
18,Male,Shirt,Clothing,96.45014674619604,Alabama,M,Violet,Summer,4.1,No,2-Day Shipping,23,Venmo,Yes
43,Male,Handbag,Accessories,67.70094540914229,Montana,M,Orange,Summer,2.6,No,Free Shipping,4,Debit Card,Yes
22,Male,Jeans,Clothing,36.21580665321987,California,XL,Gray,Summer,4.6,No,Store Pickup,45,PayPal,Yes
68,Male,Dress,Clothing,79.10381611957934,Pennsylvania,S,Gold,Spring,3.0,No,Standard,24,Bank Transfer,Yes
44,Male,Dress,Clothing,-12.327131787520038,Texas,L,Charcoal,Fall,3.4,No,Free Shipping,3,PayPal,Yes
51,Male,Sandals,Footwear,101.12414259880644,Michigan,S,Black,Fall,3.5,No,Free Shipping,12,Venmo,Yes
66,Male,Jacket,Outerwear,0.9358326855663393,Connecticut,S,Indigo,Fall,3.5,No,Standard,34,Bank Transfer,Yes
59,Male,Coat,Outerwear,35.57492752828456,Wyoming,S,White,Winter,3.7,No,Next Day Air,39,Credit Card,Yes
60,Male,Pants,Clothing,32.463734002221585,Michigan,M,Yellow,Summer,4.8,No,Free Shipping,35,PayPal,Yes
31,Male,Backpack,Accessories,96.14813395618202,South Dakota,S,Orange,Summer,4.9,No,Store Pickup,8,Credit Card,Yes
20,Male,Blouse,Clothing,113.31474425078594,North Dakota,S,Green,Summer,4.9,No,Express,42,PayPal,Yes
24,Male,Skirt,Clothing,55.2094697671949,Maryland,L,Gold,Fall,4.7,No,Standard,6,Credit Card,Yes
48,Male,Sandals,Footwear,18.33845122862123,Michigan,S,Orange,Summer,4.9,No,Free Shipping,3,Credit Card,Yes
39,Male,Pants,Clothing,84.65756572427178,South Dakota,M,Cyan,Fall,2.9,No,Express,29,Venmo,Yes
34,Male,Hat,Accessories,38.651599009766,Florida,L,Black,Winter,4.4,No,Express,32,Debit Card,Yes
70,Male,Hoodie,Clothing,55.02617747632906,Minnesota,L,Yellow,Winter,3.2,No,Next Day Air,45,Debit Card,Yes
59,Male,Sweater,Clothing,96.14691152039984,New York,L,Maroon,Summer,4.6,No,Free Shipping,21,Debit Card,Yes
45,Male,Scarf,Accessories,104.81949903276502,Oregon,XL,Black,Fall,4.0,No,Standard,41,Cash,Yes
35,Male,Sneakers,Footwear,97.69755572099636,Minnesota,M,Gray,Winter,3.7,No,Free Shipping,23,PayPal,Yes
69,Male,Boots,Footwear,110.25762537334823,Montana,XL,Orange,Winter,4.2,No,Free Shipping,14,Cash,Yes
58,Male,Coat,Outerwear,61.4694771497065,Washington,M,Cyan,Spring,2.9,No,Standard,24,Debit Card,Yes
25,Male,Boots,Footwear,51.62043117407414,New Mexico,M,Magenta,Summer,4.8,No,Next Day Air,25,Cash,Yes
27,Male,Sandals,Footwear,50.063361040883066,Arizona,M,Pink,Spring,4.4,No,Standard,13,Venmo,Yes
34,Male,Pants,Clothing,32.99375903505283,Nebraska,S,Turquoise,Summer,3.4,No,Free Shipping,3,Venmo,Yes
53,Male,Hoodie,Clothing,78.97286212416341,Idaho,S,Violet,Spring,2.8,No,2-Day Shipping,42,Credit Card,Yes
58,Male,Sandals,Footwear,36.42766636500487,Idaho,L,Teal,Fall,4.2,No,Next Day Air,2,Cash,Yes
32,Male,Sweater,Clothing,47.72728037510186,Vermont,L,Pink,Fall,3.8,No,Express,26,Cash,Yes
64,Male,Belt,Accessories,75.76566142867271,Arkansas,M,Gold,Fall,3.1,No,2-Day Shipping,24,Credit Card,Yes
63,Male,Jeans,Clothing,35.425431534721234,Wyoming,XL,Red,Summer,3.2,No,Express,6,Credit Card,Yes
23,Male,Hoodie,Clothing,63.17666025197928,New Mexico,S,Beige,Summer,3.0,No,Next Day Air,25,PayPal,Yes
64,Male,Boots,Footwear,129.04429889270477,West Virginia,M,Black,Summer,3.6,No,Free Shipping,11,Credit Card,Yes
18,Male,Socks,Clothing,45.81506358977136,New York,L,Lavender,Winter,2.5,No,Store Pickup,20,Cash,Yes
25,Male,Dress,Clothing,96.0336622836079,Illinois,S,Teal,Winter,3.4,No,Free Shipping,25,Cash,Yes
54,Male,Jacket,Outerwear,45.31019291263088,Utah,M,Maroon,Fall,2.5,No,Next Day Air,35,PayPal,Yes
60,Male,Jacket,Outerwear,-10.215255183116357,Colorado,L,Blue,Spring,4.7,No,2-Day Shipping,11,Bank Transfer,Yes
36,Male,Boots,Footwear,108.06683242209066,Virginia,S,Teal,Winter,3.2,No,2-Day Shipping,41,Bank Transfer,Yes
66,Male,Sneakers,Footwear,57.62316769765555,Georgia,L,Maroon,Winter,2.9,No,Free Shipping,17,Credit Card,Yes
60,Male,Pants,Clothing,104.79505508165492,Alabama,L,Silver,Fall,4.9,No,Express,1,PayPal,Yes
59,Male,Coat,Outerwear,113.46362702539916,Montana,S,Olive,Spring,2.7,No,Store Pickup,30,PayPal,Yes
58,Male,Shirt,Clothing,54.23088032032452,Pennsylvania,S,Gray,Spring,4.7,No,Express,47,Venmo,Yes
35,Male,Sweater,Clothing,3.5140352742126844,Missouri,M,Peach,Spring,2.9,No,2-Day Shipping,34,Venmo,Yes
20,Male,Shoes,Footwear,30.819534854279496,Maine,L,Yellow,Winter,4.8,No,Express,18,Venmo,Yes
70,Male,Boots,Footwear,67.989590915814,Pennsylvania,L,Violet,Fall,4.6,No,Standard,33,Venmo,Yes
54,Male,Sunglasses,Accessories,83.38953100390555,Oregon,S,Red,Summer,5.0,No,2-Day Shipping,42,Venmo,Yes
38,Male,Sneakers,Footwear,101.7715680884122,Utah,S,Charcoal,Summer,4.8,No,2-Day Shipping,2,Venmo,Yes
54,Male,Jewelry,Accessories,82.39809008702812,Oklahoma,M,Beige,Summer,4.9,No,Store Pickup,1,Bank Transfer,Yes
33,Male,Belt,Accessories,99.89343059645962,Montana,M,Peach,Winter,4.6,No,2-Day Shipping,23,Bank Transfer,Yes
46,Male,Gloves,Accessories,48.08233875929631,Nebraska,XL,Violet,Winter,3.9,No,Store Pickup,42,Cash,Yes
58,Male,Shorts,Clothing,79.89205336440281,Alabama,M,Green,Summer,4.5,No,Store Pickup,3,PayPal,Yes
30,Male,Jewelry,Accessories,50.93262973291302,Ohio,XL,Olive,Winter,4.7,No,Store Pickup,16,Debit Card,Yes
42,Male,Gloves,Accessories,26.804341913612355,Arkansas,S,Silver,Fall,3.9,No,Express,46,Cash,Yes
28,Male,Jewelry,Accessories,95.31965666654165,Mississippi,M,Purple,Winter,4.4,No,Standard,31,PayPal,Yes
43,Male,Sandals,Footwear,27.293763894583943,California,M,Silver,Spring,3.9,No,Next Day Air,15,Cash,Yes
31,Male,Jewelry,Accessories,55.3020337383552,Alaska,S,Gray,Spring,2.8,No,2-Day Shipping,48,Venmo,Yes
39,Male,Hat,Accessories,36.96560867687718,Indiana,L,Turquoise,Spring,3.5,No,Store Pickup,11,Cash,Yes
69,Male,Shorts,Clothing,60.58103702784437,Wisconsin,M,Violet,Fall,4.3,No,Express,20,Credit Card,Yes
31,Male,Sweater,Clothing,80.39064887814055,New Jersey,S,Pink,Fall,3.9,No,Next Day Air,6,Credit Card,Yes
44,Male,Blouse,Clothing,43.250156443958,Rhode Island,M,Teal,Spring,4.0,No,Express,24,Cash,Yes
39,Male,Hat,Accessories,47.25083399353179,Wyoming,M,Magenta,Fall,4.1,No,Next Day Air,18,Credit Card,Yes
24,Male,Belt,Accessories,46.44762715655543,Oregon,XL,Silver,Summer,4.3,No,Standard,1,PayPal,Yes
28,Male,Gloves,Accessories,15.54333695816466,Washington,M,Blue,Summer,4.2,No,Free Shipping,13,Venmo,Yes
48,Male,Coat,Outerwear,134.5392770246681,Washington,L,Black,Spring,4.0,No,Standard,2,Bank Transfer,Yes
